run,profile,phase,sequence,command_code,response_code,request_bytes,response_bytes,rtt_ns
120,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3830,0x0000017e,0x00000000,20,62,966821
120,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3831,0x0000017e,0x00000000,20,62,965348
120,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3832,0x0000017e,0x00000000,20,62,1042952
120,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3833,0x0000017e,0x00000000,20,62,1018427
120,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3834,0x0000017e,0x00000000,20,62,1009530
120,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3835,0x0000017e,0x00000000,20,62,1011454
120,Full PQ (ML-KEM-768 / ML-DSA-65),NONCE_RANDOM,3836,0x0000017b,0x00000000,12,44,1072087
120,Full PQ (ML-KEM-768 / ML-DSA-65),QUOTE,3837,0x00000158,0x00000000,105,3479,1271929
121,Full PQ (ML-KEM-768 / ML-DSA-65),EK_CREATE,3845,0x00000131,0x00000000,89,1392,1139403
121,Full PQ (ML-KEM-768 / ML-DSA-65),AK_CREATE,3846,0x00000131,0x00000000,88,2127,1032764
121,Full PQ (ML-KEM-768 / ML-DSA-65),CREDENTIAL_RANDOM,3847,0x0000017b,0x00000000,12,44,1023266
121,Full PQ (ML-KEM-768 / ML-DSA-65),MAKE_CREDENTIAL,3848,0x00000168,0x00000000,84,1170,1092795
121,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_AUTH,3849,0x00000176,0x00000000,59,48,1075744
121,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_AUTH,3850,0x00000151,0x00000000,41,29,1054815
121,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_CREDENTIAL,3851,0x00000147,0x00000000,1296,122,1155843
121,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3852,0x0000017e,0x00000000,20,62,1102493
121,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3853,0x0000017e,0x00000000,20,62,1023957
121,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3854,0x0000017e,0x00000000,20,62,993240
121,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3855,0x0000017e,0x00000000,20,62,1034517
121,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3856,0x0000017e,0x00000000,20,62,1124435
121,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3857,0x0000017e,0x00000000,20,62,1018076
121,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3858,0x0000017e,0x00000000,20,62,1010272
121,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3859,0x0000017e,0x00000000,20,62,1024448
121,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3860,0x0000017e,0x00000000,20,62,967422
121,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3861,0x0000017e,0x00000000,20,62,1008579
121,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3862,0x0000017e,0x00000000,20,62,948546
121,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3863,0x0000017e,0x00000000,20,62,985426
121,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3864,0x0000017e,0x00000000,20,62,1034276
121,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3865,0x0000017e,0x00000000,20,62,976309
121,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3866,0x0000017e,0x00000000,20,62,1013347
121,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3867,0x0000017e,0x00000000,20,62,1300683
121,Full PQ (ML-KEM-768 / ML-DSA-65),NONCE_RANDOM,3868,0x0000017b,0x00000000,12,44,1027904
121,Full PQ (ML-KEM-768 / ML-DSA-65),QUOTE,3869,0x00000158,0x00000000,105,3479,1317665
122,Full PQ (ML-KEM-768 / ML-DSA-65),EK_CREATE,3877,0x00000131,0x00000000,89,1392,1304089
122,Full PQ (ML-KEM-768 / ML-DSA-65),AK_CREATE,3878,0x00000131,0x00000000,88,2127,1105149
122,Full PQ (ML-KEM-768 / ML-DSA-65),CREDENTIAL_RANDOM,3879,0x0000017b,0x00000000,12,44,1093366
122,Full PQ (ML-KEM-768 / ML-DSA-65),MAKE_CREDENTIAL,3880,0x00000168,0x00000000,84,1170,1221545
122,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_AUTH,3881,0x00000176,0x00000000,59,48,1063621
122,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_AUTH,3882,0x00000151,0x00000000,41,29,1002286
122,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_CREDENTIAL,3883,0x00000147,0x00000000,1296,122,1135645
122,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3884,0x0000017e,0x00000000,20,62,1044887
122,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3885,0x0000017e,0x00000000,20,62,1116780
122,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3886,0x0000017e,0x00000000,20,62,1072467
122,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3887,0x0000017e,0x00000000,20,62,1018487
122,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3888,0x0000017e,0x00000000,20,62,1066667
122,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3889,0x0000017e,0x00000000,20,62,1049745
122,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3890,0x0000017e,0x00000000,20,62,1105940
122,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3891,0x0000017e,0x00000000,20,62,1176632
122,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3892,0x0000017e,0x00000000,20,62,1088718
122,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3893,0x0000017e,0x00000000,20,62,1075383
122,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3894,0x0000017e,0x00000000,20,62,1003950
122,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3895,0x0000017e,0x00000000,20,62,1116030
122,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3896,0x0000017e,0x00000000,20,62,1103555
122,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3897,0x0000017e,0x00000000,20,62,1126739
122,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3898,0x0000017e,0x00000000,20,62,1036411
122,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3899,0x0000017e,0x00000000,20,62,1187381
122,Full PQ (ML-KEM-768 / ML-DSA-65),NONCE_RANDOM,3900,0x0000017b,0x00000000,12,44,1177843
122,Full PQ (ML-KEM-768 / ML-DSA-65),QUOTE,3901,0x00000158,0x00000000,105,3479,1640636
123,Full PQ (ML-KEM-768 / ML-DSA-65),EK_CREATE,3909,0x00000131,0x00000000,89,1392,1115748
123,Full PQ (ML-KEM-768 / ML-DSA-65),AK_CREATE,3910,0x00000131,0x00000000,88,2127,1072377
123,Full PQ (ML-KEM-768 / ML-DSA-65),CREDENTIAL_RANDOM,3911,0x0000017b,0x00000000,12,44,1261189
123,Full PQ (ML-KEM-768 / ML-DSA-65),MAKE_CREDENTIAL,3912,0x00000168,0x00000000,84,1170,1289485
123,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_AUTH,3913,0x00000176,0x00000000,59,48,1237425
123,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_AUTH,3914,0x00000151,0x00000000,41,29,1198119
123,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_CREDENTIAL,3915,0x00000147,0x00000000,1296,122,1416118
123,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3916,0x0000017e,0x00000000,20,62,1293780
123,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3917,0x0000017e,0x00000000,20,62,1176070
123,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3918,0x0000017e,0x00000000,20,62,1040127
123,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3919,0x0000017e,0x00000000,20,62,1009230
123,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3920,0x0000017e,0x00000000,20,62,1193516
123,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3921,0x0000017e,0x00000000,20,62,1250526
123,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3922,0x0000017e,0x00000000,20,62,1135986
123,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3923,0x0000017e,0x00000000,20,62,1141095
123,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3924,0x0000017e,0x00000000,20,62,1054454
123,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3925,0x0000017e,0x00000000,20,62,1042241
123,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3926,0x0000017e,0x00000000,20,62,1212859
123,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3927,0x0000017e,0x00000000,20,62,1377365
123,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3928,0x0000017e,0x00000000,20,62,1211618
123,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3929,0x0000017e,0x00000000,20,62,1245229
123,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3930,0x0000017e,0x00000000,20,62,1597597
123,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3931,0x0000017e,0x00000000,20,62,1377756
123,Full PQ (ML-KEM-768 / ML-DSA-65),NONCE_RANDOM,3932,0x0000017b,0x00000000,12,44,1389699
123,Full PQ (ML-KEM-768 / ML-DSA-65),QUOTE,3933,0x00000158,0x00000000,105,3479,1553784
124,Full PQ (ML-KEM-768 / ML-DSA-65),EK_CREATE,3941,0x00000131,0x00000000,89,1392,1295994
124,Full PQ (ML-KEM-768 / ML-DSA-65),AK_CREATE,3942,0x00000131,0x00000000,88,2127,1105900
124,Full PQ (ML-KEM-768 / ML-DSA-65),CREDENTIAL_RANDOM,3943,0x0000017b,0x00000000,12,44,1017776
124,Full PQ (ML-KEM-768 / ML-DSA-65),MAKE_CREDENTIAL,3944,0x00000168,0x00000000,84,1170,1087936
124,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_AUTH,3945,0x00000176,0x00000000,59,48,1040348
124,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_AUTH,3946,0x00000151,0x00000000,41,29,1128352
124,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_CREDENTIAL,3947,0x00000147,0x00000000,1296,122,1172534
124,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3948,0x0000017e,0x00000000,20,62,1099087
124,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3949,0x0000017e,0x00000000,20,62,1019178
124,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3950,0x0000017e,0x00000000,20,62,989934
124,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3951,0x0000017e,0x00000000,20,62,991547
124,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3952,0x0000017e,0x00000000,20,62,1292097
124,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3953,0x0000017e,0x00000000,20,62,993200
124,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3954,0x0000017e,0x00000000,20,62,974014
124,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3955,0x0000017e,0x00000000,20,62,974245
124,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3956,0x0000017e,0x00000000,20,62,1083007
124,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3957,0x0000017e,0x00000000,20,62,1127289
124,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3958,0x0000017e,0x00000000,20,62,1046790
124,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3959,0x0000017e,0x00000000,20,62,995865
124,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3960,0x0000017e,0x00000000,20,62,1034447
124,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3961,0x0000017e,0x00000000,20,62,987139
124,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3962,0x0000017e,0x00000000,20,62,962025
124,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3963,0x0000017e,0x00000000,20,62,1198028
124,Full PQ (ML-KEM-768 / ML-DSA-65),NONCE_RANDOM,3964,0x0000017b,0x00000000,12,44,1060766
124,Full PQ (ML-KEM-768 / ML-DSA-65),QUOTE,3965,0x00000158,0x00000000,105,3479,1250068
125,Full PQ (ML-KEM-768 / ML-DSA-65),EK_CREATE,3973,0x00000131,0x00000000,89,1392,1144121
125,Full PQ (ML-KEM-768 / ML-DSA-65),AK_CREATE,3974,0x00000131,0x00000000,88,2127,1275215
125,Full PQ (ML-KEM-768 / ML-DSA-65),CREDENTIAL_RANDOM,3975,0x0000017b,0x00000000,12,44,1044435
125,Full PQ (ML-KEM-768 / ML-DSA-65),MAKE_CREDENTIAL,3976,0x00000168,0x00000000,84,1170,1073410
125,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_AUTH,3977,0x00000176,0x00000000,59,48,955079
125,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_AUTH,3978,0x00000151,0x00000000,41,29,1051859
125,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_CREDENTIAL,3979,0x00000147,0x00000000,1296,122,1055786
125,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3980,0x0000017e,0x00000000,20,62,1338373
125,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3981,0x0000017e,0x00000000,20,62,1025363
125,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3982,0x0000017e,0x00000000,20,62,967339
125,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3983,0x0000017e,0x00000000,20,62,962453
125,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3984,0x0000017e,0x00000000,20,62,1022905
125,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3985,0x0000017e,0x00000000,20,62,1261650
125,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3986,0x0000017e,0x00000000,20,62,1143591
125,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3987,0x0000017e,0x00000000,20,62,956472
125,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3988,0x0000017e,0x00000000,20,62,931715
125,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3989,0x0000017e,0x00000000,20,62,974556
125,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3990,0x0000017e,0x00000000,20,62,1039806
125,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3991,0x0000017e,0x00000000,20,62,1084800
125,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3992,0x0000017e,0x00000000,20,62,1114847
125,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3993,0x0000017e,0x00000000,20,62,1042812
125,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3994,0x0000017e,0x00000000,20,62,987449
125,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,3995,0x0000017e,0x00000000,20,62,978613
125,Full PQ (ML-KEM-768 / ML-DSA-65),NONCE_RANDOM,3996,0x0000017b,0x00000000,12,44,1037864
125,Full PQ (ML-KEM-768 / ML-DSA-65),QUOTE,3997,0x00000158,0x00000000,105,3479,1453407
126,Full PQ (ML-KEM-768 / ML-DSA-65),EK_CREATE,4005,0x00000131,0x00000000,89,1392,994252
126,Full PQ (ML-KEM-768 / ML-DSA-65),AK_CREATE,4006,0x00000131,0x00000000,88,2127,1149064
126,Full PQ (ML-KEM-768 / ML-DSA-65),CREDENTIAL_RANDOM,4007,0x0000017b,0x00000000,12,44,1099475
126,Full PQ (ML-KEM-768 / ML-DSA-65),MAKE_CREDENTIAL,4008,0x00000168,0x00000000,84,1170,1083158
126,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_AUTH,4009,0x00000176,0x00000000,59,48,929862
126,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_AUTH,4010,0x00000151,0x00000000,41,29,968545
126,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_CREDENTIAL,4011,0x00000147,0x00000000,1296,122,1074992
126,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4012,0x0000017e,0x00000000,20,62,1054664
126,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4013,0x0000017e,0x00000000,20,62,1075473
126,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4014,0x0000017e,0x00000000,20,62,1016013
126,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4015,0x0000017e,0x00000000,20,62,1092434
126,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4016,0x0000017e,0x00000000,20,62,1091544
126,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4017,0x0000017e,0x00000000,20,62,1064533
126,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4018,0x0000017e,0x00000000,20,62,1007317
126,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4019,0x0000017e,0x00000000,20,62,1083769
126,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4020,0x0000017e,0x00000000,20,62,1076625
126,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4021,0x0000017e,0x00000000,20,62,968795
126,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4022,0x0000017e,0x00000000,20,62,1020621
126,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4023,0x0000017e,0x00000000,20,62,991877
126,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4024,0x0000017e,0x00000000,20,62,1041249
126,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4025,0x0000017e,0x00000000,20,62,1026482
126,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4026,0x0000017e,0x00000000,20,62,990164
126,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4027,0x0000017e,0x00000000,20,62,996476
126,Full PQ (ML-KEM-768 / ML-DSA-65),NONCE_RANDOM,4028,0x0000017b,0x00000000,12,44,1107573
126,Full PQ (ML-KEM-768 / ML-DSA-65),QUOTE,4029,0x00000158,0x00000000,105,3479,1539201
127,Full PQ (ML-KEM-768 / ML-DSA-65),EK_CREATE,4037,0x00000131,0x00000000,89,1392,1137324
127,Full PQ (ML-KEM-768 / ML-DSA-65),AK_CREATE,4038,0x00000131,0x00000000,88,2127,1455311
127,Full PQ (ML-KEM-768 / ML-DSA-65),CREDENTIAL_RANDOM,4039,0x0000017b,0x00000000,12,44,1271067
127,Full PQ (ML-KEM-768 / ML-DSA-65),MAKE_CREDENTIAL,4040,0x00000168,0x00000000,84,1170,1358110
127,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_AUTH,4041,0x00000176,0x00000000,59,48,1129544
127,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_AUTH,4042,0x00000151,0x00000000,41,29,1290649
127,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_CREDENTIAL,4043,0x00000147,0x00000000,1296,122,1343961
127,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4044,0x0000017e,0x00000000,20,62,1209741
127,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4045,0x0000017e,0x00000000,20,62,1139984
127,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4046,0x0000017e,0x00000000,20,62,1327075
127,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4047,0x0000017e,0x00000000,20,62,1225560
127,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4048,0x0000017e,0x00000000,20,62,1257332
127,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4049,0x0000017e,0x00000000,20,62,1101821
127,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4050,0x0000017e,0x00000000,20,62,1094338
127,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4051,0x0000017e,0x00000000,20,62,1409616
127,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4052,0x0000017e,0x00000000,20,62,1289752
127,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4053,0x0000017e,0x00000000,20,62,1241712
127,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4054,0x0000017e,0x00000000,20,62,1144181
127,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4055,0x0000017e,0x00000000,20,62,1161253
127,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4056,0x0000017e,0x00000000,20,62,1232125
127,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4057,0x0000017e,0x00000000,20,62,1335809
127,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4058,0x0000017e,0x00000000,20,62,1203892
127,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4059,0x0000017e,0x00000000,20,62,1100500
127,Full PQ (ML-KEM-768 / ML-DSA-65),NONCE_RANDOM,4060,0x0000017b,0x00000000,12,44,1118894
127,Full PQ (ML-KEM-768 / ML-DSA-65),QUOTE,4061,0x00000158,0x00000000,105,3479,1645505
128,Full PQ (ML-KEM-768 / ML-DSA-65),EK_CREATE,4069,0x00000131,0x00000000,89,1392,1099829
128,Full PQ (ML-KEM-768 / ML-DSA-65),AK_CREATE,4070,0x00000131,0x00000000,88,2127,1079230
128,Full PQ (ML-KEM-768 / ML-DSA-65),CREDENTIAL_RANDOM,4071,0x0000017b,0x00000000,12,44,1062299
128,Full PQ (ML-KEM-768 / ML-DSA-65),MAKE_CREDENTIAL,4072,0x00000168,0x00000000,84,1170,1243196
128,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_AUTH,4073,0x00000176,0x00000000,59,48,1175008
128,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_AUTH,4074,0x00000151,0x00000000,41,29,1074211
128,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_CREDENTIAL,4075,0x00000147,0x00000000,1296,122,1177714
128,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4076,0x0000017e,0x00000000,20,62,1061417
128,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4077,0x0000017e,0x00000000,20,62,1111951
128,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4078,0x0000017e,0x00000000,20,62,1198072
128,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4079,0x0000017e,0x00000000,20,62,996646
128,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4080,0x0000017e,0x00000000,20,62,1123052
128,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4081,0x0000017e,0x00000000,20,62,1180329
128,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4082,0x0000017e,0x00000000,20,62,1044505
128,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4083,0x0000017e,0x00000000,20,62,1121960
128,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4084,0x0000017e,0x00000000,20,62,1113213
128,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4085,0x0000017e,0x00000000,20,62,1132640
128,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4086,0x0000017e,0x00000000,20,62,1112422
128,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4087,0x0000017e,0x00000000,20,62,1072928
128,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4088,0x0000017e,0x00000000,20,62,1157877
128,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4089,0x0000017e,0x00000000,20,62,1418172
128,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4090,0x0000017e,0x00000000,20,62,1134193
128,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4091,0x0000017e,0x00000000,20,62,1027724
128,Full PQ (ML-KEM-768 / ML-DSA-65),NONCE_RANDOM,4092,0x0000017b,0x00000000,12,44,1068621
128,Full PQ (ML-KEM-768 / ML-DSA-65),QUOTE,4093,0x00000158,0x00000000,105,3479,1468205
129,Full PQ (ML-KEM-768 / ML-DSA-65),EK_CREATE,4101,0x00000131,0x00000000,89,1392,1198171
129,Full PQ (ML-KEM-768 / ML-DSA-65),AK_CREATE,4102,0x00000131,0x00000000,88,2127,1286126
129,Full PQ (ML-KEM-768 / ML-DSA-65),CREDENTIAL_RANDOM,4103,0x0000017b,0x00000000,12,44,1318407
129,Full PQ (ML-KEM-768 / ML-DSA-65),MAKE_CREDENTIAL,4104,0x00000168,0x00000000,84,1170,1185809
129,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_AUTH,4105,0x00000176,0x00000000,59,48,1055306
129,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_AUTH,4106,0x00000151,0x00000000,41,29,1045717
129,Full PQ (ML-KEM-768 / ML-DSA-65),ACTIVATE_CREDENTIAL,4107,0x00000147,0x00000000,1296,122,1632761
129,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4108,0x0000017e,0x00000000,20,62,1174227
129,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4109,0x0000017e,0x00000000,20,62,1103836
129,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4110,0x0000017e,0x00000000,20,62,1022725
129,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4111,0x0000017e,0x00000000,20,62,1043304
129,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4112,0x0000017e,0x00000000,20,62,1190257
129,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4113,0x0000017e,0x00000000,20,62,1054204
129,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4114,0x0000017e,0x00000000,20,62,968013
129,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4115,0x0000017e,0x00000000,20,62,1010863
129,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4116,0x0000017e,0x00000000,20,62,1070854
129,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4117,0x0000017e,0x00000000,20,62,1034137
129,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4118,0x0000017e,0x00000000,20,62,1146746
129,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4119,0x0000017e,0x00000000,20,62,993861
129,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4120,0x0000017e,0x00000000,20,62,1077948
129,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4121,0x0000017e,0x00000000,20,62,980085
129,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4122,0x0000017e,0x00000000,20,62,929492
129,Full PQ (ML-KEM-768 / ML-DSA-65),PCR_READ,4123,0x0000017e,0x00000000,20,62,1073309
129,Full PQ (ML-KEM-768 / ML-DSA-65),NONCE_RANDOM,4124,0x0000017b,0x00000000,12,44,1028125
129,Full PQ (ML-KEM-768 / ML-DSA-65),QUOTE,4125,0x00000158,0x00000000,105,3479,1631759
130,Full PQ (ML-KEM-768 / ML-DSA-65),EK_CREATE,4133,0x00000131,0x00000000,89,1392,1031271
130,Full PQ (ML-KEM-768 / ML-DSA-65),AK_CREATE,4134,0x00000131,0x00000000,88,2127,1044085
